CUSTOMER_ID,AGE,GENDER,CITY,PLAN_TYPE
CUST00625,63,Female,Carterstad,Silver
CUST00626,21,Male,Meganfurt,Bronze
CUST00627,37,Male,Lake Nathan,Gold
CUST00628,63,Male,New Rachel,Silver
CUST00629,85,Male,Kaylaport,Gold
CUST00630,44,Male,Haroldtown,Silver
CUST00631,75,Male,Port Javier,Gold
CUST00632,34,Female,West Mary,Standard
CUST00633,34,Male,South Bethchester,Gold
CUST00634,18,Female,Holmesport,Standard
CUST00635,50,Male,South Michaelchester,Standard
CUST00636,25,Male,South Michellestad,Silver
CUST00637,36,Male,Port Coryshire,Gold
CUST00638,48,Male,North Isaiah,Standard
CUST00639,36,Female,East Nancy,Bronze
CUST00640,73,Male,Proctorport,Bronze
CUST00641,59,Female,Lopeztown,Gold
CUST00642,81,Female,Sullivanborough,Silver
CUST00643,54,Male,North Nathan,Bronze
CUST00644,41,Female,Michelletown,Gold
CUST00645,30,Male,Port Michael,Bronze
CUST00646,69,Male,Lake Emily,Silver
CUST00647,50,Female,New Linda,Standard
CUST00648,27,Female,South Kellymouth,Bronze
CUST00649,26,Female,South Lisa,Silver
CUST00650,38,Male,Jasonside,Bronze
CUST00651,27,Male,North Joseph,Silver
CUST00652,30,Male,Meganshire,Silver
CUST00653,34,Male,West James,Gold
CUST00654,73,Male,North Cassandraberg,Gold
CUST00655,39,Male,West Gabrielmouth,Bronze
CUST00656,28,Female,Williamhaven,Silver
CUST00657,31,Male,Port Monica,Standard
CUST00658,83,Male,Christopherfurt,Silver
CUST00659,69,Male,South Nicole,Silver
CUST00660,59,Male,Lake Royland,Gold
CUST00661,58,Male,Port Melody,Standard
CUST00662,59,Male,South Joseph,Standard
CUST00663,53,Female,West Connie,Silver
CUST00664,59,Male,Griffinfort,Standard
CUST00665,43,Female,Jeffreytown,Silver
CUST00666,79,Female,North Stephanie,Standard
CUST00667,76,Female,Phillipsland,Gold
CUST00668,82,Female,West Dennis,Bronze
CUST00669,64,Male,Wilkinsonland,Gold
CUST00670,63,Female,Jerryview,Bronze
CUST00671,43,Female,West Crystal,Standard
CUST00672,23,Female,Maryport,Silver
CUST00673,82,Female,Hutchinsonchester,Bronze
CUST00674,76,Female,East Stacyberg,Silver
CUST00675,38,Female,North Crystal,Standard
CUST00676,20,Male,Brandyville,Bronze
CUST00677,78,Male,West Rickymouth,Silver
CUST00678,40,Male,Port Jessica,Standard
CUST00679,34,Male,Port Sherrimouth,Silver
CUST00680,79,Male,Nicolestad,Bronze
CUST00681,52,Female,Ramosport,Standard
CUST00682,60,Male,New Mary,Standard
CUST00683,49,Female,Millerborough,Silver
CUST00684,30,Male,Liland,Silver
CUST00685,59,Female,Westton,Gold
CUST00686,38,Male,South Markburgh,Standard
CUST00687,51,Female,Seanville,Bronze
CUST00688,34,Female,Graybury,Bronze
CUST00689,34,Female,Williamton,Bronze
CUST00690,79,Female,Howardview,Gold
CUST00691,74,Female,New Susanmouth,Silver
CUST00692,26,Female,Robertsonmouth,Silver
CUST00693,39,Male,Guerraberg,Bronze
CUST00694,81,Male,Greenborough,Standard
CUST00695,85,Male,South Courtney,Gold
CUST00696,37,Female,West Cheryl,Bronze
CUST00697,25,Male,Crawfordland,Silver
CUST00698,71,Female,Christophershire,Bronze
CUST00699,78,Male,Lake Krista,Gold
CUST00700,76,Male,Berrytown,Standard
CUST00701,68,Male,Stoneside,Gold
CUST00702,21,Male,Abigailmouth,Gold
CUST00703,34,Male,South Jonathanberg,Gold
CUST00704,23,Female,Mooreview,Standard
CUST00705,57,Male,Hollyside,Standard
CUST00706,24,Female,Morrisside,Gold
CUST00707,55,Female,Robersonton,Bronze
CUST00708,55,Female,Sextonberg,Bronze
CUST00709,63,Female,East Tylerview,Gold
CUST00710,42,Male,East Samanthaton,Silver
CUST00711,36,Male,Ramirezside,Silver
CUST00712,59,Male,South Brentmouth,Standard
CUST00713,51,Male,Bennettfurt,Standard
CUST00714,75,Female,Wadefurt,Gold
CUST00715,40,Male,Alanville,Gold
CUST00716,20,Female,Jacksontown,Silver
CUST00717,83,Female,Bellborough,Silver
CUST00718,65,Male,East Larryville,Silver
CUST00719,64,Male,Dawsonberg,Silver
CUST00720,30,Female,Williamsburgh,Bronze
CUST00721,19,Female,Crystalshire,Standard
CUST00722,34,Female,North Sethstad,Bronze
CUST00723,22,Female,Port Eugenefort,Standard
CUST00724,18,Male,South Frankmouth,Standard
CUST00725,67,Male,Lunaborough,Bronze
CUST00726,77,Female,South Corey,Standard
CUST00727,28,Female,South Haileyborough,Gold
CUST00728,60,Male,Daniellemouth,Standard
CUST00729,46,Male,Port Austinville,Silver
CUST00730,30,Male,Lake Heidimouth,Silver
CUST00731,59,Male,Brianfort,Gold
CUST00732,79,Male,Garciatown,Silver
CUST00733,79,Female,Bauerville,Silver
CUST00734,37,Male,Thompsonhaven,Silver
CUST00735,64,Male,North Jillland,Gold
CUST00736,64,Male,Huffmanstad,Bronze
CUST00737,81,Female,New Laura,Bronze
CUST00738,34,Female,Ashleybury,Gold
CUST00739,50,Male,Matthewport,Standard
CUST00740,53,Female,Lake Jorge,Bronze
CUST00741,74,Male,Port Jill,Bronze
CUST00742,66,Male,Sandovaltown,Gold
CUST00743,63,Female,Port Jeffreymouth,Gold
CUST00744,44,Female,North Christopher,Gold
CUST00745,72,Male,Adamsburgh,Standard
CUST00746,36,Male,North Danielle,Bronze
CUST00747,59,Female,South Markport,Gold
CUST00748,26,Male,Lake Stephen,Gold
CUST00749,42,Male,South Alexandra,Gold
CUST00750,20,Female,Ricardohaven,Standard
CUST00751,68,Female,Royside,Silver
CUST00752,85,Male,Flowersfort,Gold
CUST00753,76,Female,Tammybury,Silver
CUST00754,53,Male,New Karenside,Silver
CUST00755,56,Male,Zacharyshire,Standard
CUST00756,60,Female,East Sherylberg,Bronze
CUST00757,21,Male,West Laura,Standard
CUST00758,83,Female,Lake Monicaville,Standard
CUST00759,64,Female,Lake Teresamouth,Silver
CUST00760,27,Female,Kathleenville,Silver
CUST00761,70,Female,Scottstad,Bronze
CUST00762,64,Female,Loganchester,Standard
CUST00763,85,Male,South Michaelview,Silver
CUST00764,20,Female,Jimenezside,Gold
CUST00765,78,Female,Richview,Gold
CUST00766,39,Male,Smithport,Bronze
CUST00767,61,Male,North Anthonyview,Gold
CUST00768,18,Male,South Raymondport,Gold
CUST00769,46,Female,Shelbyton,Silver
CUST00770,53,Female,Johnsonside,Silver
CUST00771,82,Male,Cameronton,Silver
CUST00772,66,Female,East Michael,Silver
CUST00773,33,Male,Joshuaborough,Bronze
CUST00774,51,Female,Snowburgh,Silver
CUST00775,72,Female,New Susanmouth,Silver
CUST00776,79,Female,Taylorbury,Gold
CUST00777,63,Female,New Jeffrey,Gold
CUST00778,78,Female,Jonathanmouth,Bronze
CUST00779,80,Male,Lake Erikstad,Gold
CUST00780,78,Female,Port Theresa,Standard
CUST00781,39,Male,North Alisha,Bronze
CUST00782,30,Male,Haleville,Silver
CUST00783,37,Female,Matatown,Silver
CUST00784,63,Male,Smithfurt,Silver
CUST00785,51,Male,Lake Stephanie,Gold
CUST00786,84,Female,Lake Kellyland,Silver
CUST00787,38,Male,Wendyland,Gold
CUST00788,52,Female,Donaldland,Bronze
CUST00789,81,Female,Alvarezland,Standard
CUST00790,30,Female,Teresabury,Standard
CUST00791,34,Male,Fletcherton,Silver
CUST00792,34,Male,Lake Brianna,Standard
CUST00793,32,Female,North Johnmouth,Bronze
CUST00794,52,Male,West Willie,Silver
CUST00795,63,Female,Larryton,Bronze
CUST00796,69,Male,Tammychester,Bronze
CUST00797,64,Male,South Angela,Standard
CUST00798,74,Female,Walterchester,Gold
CUST00799,84,Female,East Shannon,Bronze
CUST00800,53,Female,Jayville,Standard
CUST00801,21,Female,Lake Julie,Bronze
CUST00802,80,Male,Lake Jamieborough,Bronze
CUST00803,67,Female,Amandaland,Gold
CUST00804,55,Female,Mackenziemouth,Silver
CUST00805,21,Female,New Brandon,Bronze
CUST00806,32,Female,South Justinside,Bronze
CUST00807,20,Male,East Matthewside,Silver
CUST00808,35,Female,Hayeston,Standard
CUST00809,22,Male,New Tylermouth,Bronze
CUST00810,33,Female,Ramosland,Standard
CUST00811,26,Male,Bentonside,Gold
CUST00812,28,Male,Justinbury,Silver
CUST00813,73,Male,East Jillianfurt,Gold
CUST00814,81,Male,Alexisburgh,Standard
CUST00815,50,Male,Masonland,Standard
CUST00816,18,Male,Charlestown,Gold
CUST00817,69,Female,Laurenfurt,Standard
CUST00818,70,Male,Deleonshire,Gold
CUST00819,61,Female,Hartshire,Gold
CUST00820,65,Male,Maryfort,Standard
CUST00821,25,Male,Harrisside,Bronze
CUST00822,18,Male,Wagnerland,Silver
CUST00823,53,Female,South Shaneview,Standard
CUST00824,82,Female,Port Alan,Gold
CUST00825,82,Male,Lake Heather,Gold
CUST00826,73,Female,Kellyberg,Standard
CUST00827,45,Female,Pereztown,Silver
CUST00828,54,Female,Diazchester,Silver
CUST00829,29,Male,South Brent,Silver
CUST00830,30,Male,Englishtown,Gold
CUST00831,65,Male,New Juliaport,Silver
CUST00832,51,Male,Lake Mitchellfort,Standard
CUST00833,52,Male,Robinsonmouth,Gold
CUST00834,59,Female,Maryborough,Bronze
CUST00835,65,Male,Charlesview,Standard
CUST00836,84,Male,South Melissa,Bronze
CUST00837,44,Female,Phyllismouth,Standard
CUST00838,47,Female,New Catherine,Bronze
CUST00839,35,Female,Pittsshire,Gold
CUST00840,23,Male,West Rachel,Standard
CUST00841,30,Female,Frankfurt,Bronze
CUST00842,48,Female,Port Nicholas,Gold
CUST00843,64,Female,Obrienbury,Gold
CUST00844,23,Male,Gilmoreview,Silver
CUST00845,26,Male,Blackview,Standard
CUST00846,33,Female,Michaelstad,Silver
CUST00847,53,Female,Amyview,Silver
CUST00848,35,Male,Contrerasview,Gold
CUST00849,75,Female,Riveraborough,Bronze
CUST00850,19,Female,Nicholashaven,Gold
CUST00851,65,Male,Carterchester,Bronze
CUST00852,53,Male,Douglasville,Silver
CUST00853,47,Female,Connorport,Gold
CUST00854,20,Male,Kellyview,Gold
CUST00855,58,Male,Port Katrina,Bronze
CUST00856,74,Male,Wheelerstad,Silver
CUST00857,44,Male,Schneidertown,Gold
CUST00858,44,Female,Hilltown,Silver
CUST00859,46,Male,Williamsburgh,Silver
CUST00860,33,Male,Lake Matthew,Standard
CUST00861,44,Female,Robertsland,Bronze
CUST00862,46,Male,Simpsonview,Bronze
CUST00863,21,Female,Lake Ronald,Gold
CUST00864,51,Male,Parkerfort,Bronze
CUST00865,79,Female,New Jamesfort,Silver
CUST00866,80,Female,Lake Christina,Standard
CUST00867,21,Male,South Darius,Bronze
CUST00868,32,Male,West Zacharymouth,Bronze
CUST00869,38,Female,Jenniferberg,Standard
CUST00870,49,Female,Cranehaven,Gold
CUST00871,65,Male,Wilsonborough,Bronze
CUST00872,66,Male,Lake Nicholas,Bronze
CUST00873,75,Male,South Gary,Silver
CUST00874,50,Male,Alvarezberg,Silver
CUST00875,21,Female,Lake Roberttown,Silver
CUST00876,79,Male,West Loriton,Gold
CUST00877,73,Male,Meghanport,Bronze
CUST00878,31,Female,Hughesberg,Silver
CUST00879,51,Male,Port Monique,Gold
CUST00880,19,Male,South Francis,Standard
CUST00881,19,Male,West Johnport,Bronze
CUST00882,43,Female,Dodsonchester,Gold
CUST00883,53,Female,Lake Caitlinborough,Silver
CUST00884,69,Male,Nicholasfurt,Silver
CUST00885,38,Male,Lake Vincentfort,Standard
CUST00886,77,Female,Lake Cynthia,Bronze
CUST00887,73,Male,West Ericahaven,Silver
CUST00888,60,Female,West Daniel,Bronze
CUST00889,58,Female,East Destiny,Standard
CUST00890,58,Male,West Seanfurt,Gold
CUST00891,24,Male,Port Royville,Gold
CUST00892,58,Female,Port Sarah,Silver
CUST00893,37,Male,Courtneystad,Silver
CUST00894,47,Female,Castilloville,Standard
CUST00895,74,Male,Hollyside,Silver
CUST00896,39,Female,East Christophershire,Silver
CUST00897,22,Female,South Ryan,Silver
CUST00898,22,Female,North Vicki,Gold
CUST00899,26,Female,East Matthew,Standard
CUST00900,30,Female,New Andrewfort,Gold
CUST00901,46,Female,Toddville,Standard
CUST00902,82,Female,Lake Michaelport,Silver
CUST00903,20,Male,South Katherinehaven,Gold
CUST00904,48,Male,North Anthonychester,Silver
CUST00905,35,Female,Port Adrian,Silver
CUST00906,64,Male,Coopermouth,Bronze
CUST00907,48,Female,North Herbertstad,Gold
CUST00908,35,Female,Aliciaton,Silver
CUST00909,49,Male,Jamiebury,Standard
CUST00910,59,Female,Lestertown,Silver
CUST00911,33,Female,Port Lindsay,Gold
CUST00912,72,Male,Camachoborough,Bronze
CUST00913,64,Female,Sarahtown,Standard
CUST00914,54,Male,Matthewbury,Gold
CUST00915,41,Male,West Deborah,Silver
CUST00916,69,Female,Estradamouth,Bronze
CUST00917,38,Female,Webbstad,Silver
CUST00918,47,Female,South Matthew,Gold
CUST00919,20,Female,Lambmouth,Silver
CUST00920,38,Male,Marissamouth,Gold
CUST00921,71,Female,New Davidmouth,Standard
CUST00922,50,Male,Quinnmouth,Standard
CUST00923,35,Female,New David,Standard
CUST00924,53,Female,Jenniferville,Bronze
CUST00925,53,Male,Berryfurt,Gold
CUST00926,37,Female,Port Josetown,Standard
CUST00927,24,Female,Lake Tylerbury,Bronze
CUST00928,75,Female,South Justin,Silver
CUST00929,80,Male,Joshuaview,Gold
CUST00930,77,Female,North Ericbury,Standard
CUST00931,59,Male,Dianechester,Standard
CUST00932,40,Male,Fordburgh,Gold
CUST00933,68,Male,Lake Jessica,Bronze
CUST00934,85,Female,Alexandermouth,Standard
CUST00935,75,Female,Johnbury,Standard
CUST00936,56,Male,South Jill,Gold
CUST00937,20,Male,Lake Deanborough,Gold
CUST00938,68,Male,New Lori,Standard
CUST00939,69,Female,Nataliebury,Gold
CUST00940,22,Male,Saraport,Bronze
CUST00941,82,Female,Amychester,Bronze
CUST00942,63,Male,Duranview,Gold
CUST00943,46,Female,West Kevinport,Silver
CUST00944,57,Female,Lake Scott,Standard
CUST00945,67,Female,Lopezberg,Silver
CUST00946,64,Male,East Hollychester,Gold
CUST00947,82,Female,Gloverburgh,Gold
CUST00948,46,Male,West Melindaside,Silver
CUST00949,50,Female,Johntown,Bronze
CUST00950,34,Female,Dianeborough,Gold
CUST00951,28,Male,Gonzalesstad,Standard
CUST00952,18,Female,Brownborough,Bronze
CUST00953,63,Male,New Brittany,Standard
CUST00954,24,Female,Sabrinaland,Standard
CUST00955,56,Female,North Steven,Bronze
CUST00956,84,Male,Jenniferfort,Gold
CUST00957,83,Female,Wolfville,Gold
CUST00958,77,Female,South Emily,Standard
CUST00959,46,Female,New Jenniferport,Silver
CUST00960,31,Female,Martinezbury,Bronze
CUST00961,78,Female,Port Kaitlyn,Gold
CUST00962,82,Male,North Ericview,Silver
CUST00963,68,Male,Port Douglasfort,Silver
CUST00964,75,Male,Lake John,Standard
CUST00965,22,Male,Thomasberg,Standard
CUST00966,57,Male,Harrisfort,Gold
CUST00967,49,Male,West Sarahland,Standard
CUST00968,37,Female,Waltersland,Gold
CUST00969,79,Female,Alexanderbury,Gold
CUST00970,29,Male,New Williammouth,Standard
CUST00971,25,Male,Lake Joy,Bronze
CUST00972,55,Male,Lisahaven,Standard
CUST00973,49,Male,North Michelle,Gold
CUST00974,80,Male,South Jessicastad,Standard
CUST00975,36,Male,West Charlesstad,Gold
CUST00976,62,Male,Crossmouth,Silver
CUST00977,35,Female,West Jenniferview,Bronze
CUST00978,37,Female,West Kellyton,Gold
CUST00979,79,Female,New Donaldside,Standard
CUST00980,69,Male,New Donna,Silver
CUST00981,27,Male,Moramouth,Gold
CUST00982,18,Female,Lorichester,Silver
CUST00983,32,Male,South Patrickshire,Gold
CUST00984,51,Female,Alvinstad,Silver
CUST00985,81,Female,Clarkstad,Bronze
CUST00986,50,Female,Johnsonmouth,Bronze
CUST00987,41,Female,North Joel,Standard
CUST00988,35,Male,South Tracitown,Bronze
CUST00989,64,Female,West Yolanda,Standard
CUST00990,79,Male,Brownchester,Bronze
CUST00991,53,Female,Bryanttown,Gold
CUST00992,28,Female,New Cynthia,Silver
CUST00993,37,Male,Lake Nicolefort,Bronze
CUST00994,18,Male,Toddport,Gold
CUST00995,55,Male,Shirleyberg,Silver
CUST00996,31,Female,New Jeanfurt,Silver
CUST00997,32,Male,Warnerberg,Silver
CUST00998,28,Male,Christopherland,Gold
CUST00999,72,Male,Lake Christopherberg,Bronze
CUST01000,75,Male,East Mark,Silver
CUST01001,23,Female,Amyview,Gold
CUST01002,31,Female,West Ariel,Bronze
CUST01003,78,Male,Camposfurt,Silver
CUST01004,50,Female,North Corytown,Gold
CUST01005,19,Female,Nancychester,Gold
CUST01006,74,Female,Adammouth,Bronze
CUST01007,75,Female,South Joseph,Silver
CUST01008,30,Male,Port Marystad,Gold
CUST01009,35,Male,North Anna,Silver
CUST01010,81,Male,Mikeborough,Silver
CUST01011,57,Female,Evansview,Bronze
CUST01012,49,Male,West Kevin,Bronze
CUST01013,83,Male,New Keith,Bronze
CUST01014,36,Male,East Deborahstad,Bronze
CUST01015,47,Male,Mooremouth,Standard
CUST01016,67,Male,Rogersbury,Standard
CUST01017,32,Female,New Kristin,Silver
CUST01018,58,Male,Codystad,Standard
CUST01019,56,Female,East Heather,Standard
CUST01020,66,Male,Port Seanland,Silver
CUST01021,71,Male,Port Stephaniestad,Gold
CUST01022,55,Female,East Jonathanberg,Standard
CUST01023,66,Female,Port Jacqueline,Standard
CUST01024,67,Male,Wallsberg,Silver
CUST01025,58,Male,Adamchester,Standard
CUST01026,32,Female,Lake Brittany,Standard
CUST01027,26,Male,West Taylorfurt,Bronze
CUST01028,22,Male,East John,Gold
CUST01029,26,Male,Jefferyburgh,Bronze
CUST01030,24,Female,West Travisfort,Gold
CUST01031,39,Male,Victorside,Gold
CUST01032,55,Female,Nixonland,Silver
CUST01033,54,Male,Stevensonshire,Standard
CUST01034,72,Male,Kingborough,Bronze
CUST01035,62,Male,South Emilyshire,Standard
CUST01036,64,Female,East Erinton,Silver
CUST01037,74,Male,Arnoldberg,Standard
CUST01038,84,Male,Christineport,Bronze
CUST01039,50,Female,North Brandonfort,Silver
CUST01040,51,Female,Kathymouth,Silver
CUST01041,31,Male,Lake Robertport,Bronze
CUST01042,44,Male,Jackstad,Standard
CUST01043,75,Female,West Caseychester,Silver
CUST01044,36,Male,Riverastad,Bronze
CUST01045,52,Female,Port Heatherland,Gold
CUST01046,38,Male,Codyville,Standard
CUST01047,20,Female,Drakeside,Silver
CUST01048,22,Female,Lake Nicholas,Silver
CUST01049,40,Female,Perkinsside,Standard
CUST01050,59,Female,Caitlinton,Bronze
CUST01051,29,Male,Jasonstad,Standard
CUST01052,24,Female,West Alfred,Standard
CUST01053,49,Male,North Kaitlin,Gold
CUST01054,33,Female,Floydmouth,Silver
CUST01055,24,Female,Lake Mauriceshire,Bronze
CUST01056,22,Male,Willistown,Standard
CUST01057,45,Male,Angelaview,Gold
CUST01058,55,Female,Joshuaport,Bronze
CUST01059,18,Male,Port Melissa,Bronze
CUST01060,70,Male,Dorseychester,Gold
CUST01061,66,Male,Port Christinastad,Standard
CUST01062,81,Female,East Brittanyhaven,Standard
CUST01063,74,Male,Rogersland,Standard
CUST01064,78,Male,Lake Alexamouth,Standard
CUST01065,58,Male,New Robert,Gold
CUST01066,57,Male,Fritzfort,Bronze
CUST01067,59,Male,East Carolynchester,Standard
CUST01068,62,Male,Levineshire,Standard
CUST01069,76,Female,Mejiamouth,Gold
CUST01070,36,Male,South Christian,Silver
CUST01071,64,Female,Steveborough,Silver
CUST01072,26,Male,Samuelfurt,Bronze
CUST01073,45,Female,North Sheenafort,Bronze
CUST01074,20,Female,South Melissa,Standard
CUST01075,78,Male,Brendafurt,Standard
CUST01076,61,Female,West Kimberly,Bronze
CUST01077,35,Male,Port Melissa,Gold
CUST01078,78,Female,Lake Sharonview,Gold
CUST01079,18,Male,Kimberlychester,Silver
CUST01080,77,Female,Amandahaven,Gold
CUST01081,85,Male,Ryanville,Gold
CUST01082,19,Female,Lake Danielhaven,Bronze
CUST01083,67,Male,South Crystaltown,Bronze
CUST01084,27,Female,Ruizborough,Standard
CUST01085,81,Female,New Tinaside,Standard
CUST01086,55,Female,South Anna,Gold
CUST01087,29,Male,North Douglas,Bronze
CUST01088,77,Male,West Lisa,Silver
CUST01089,41,Female,Oliviafort,Bronze
CUST01090,23,Female,Alexandraton,Gold
CUST01091,55,Male,Rosstown,Silver
CUST01092,72,Female,Hansonland,Standard
CUST01093,58,Female,North Anthony,Standard
CUST01094,20,Male,Donnashire,Gold
CUST01095,72,Female,West Williamstad,Bronze
CUST01096,77,Female,East Andrew,Silver
CUST01097,64,Female,Hernandezhaven,Bronze
CUST01098,46,Male,Alicestad,Gold
CUST01099,58,Female,Trevorland,Gold
CUST01100,38,Female,North Nancychester,Silver
CUST01101,28,Male,South Elizabeth,Standard
CUST01102,41,Female,West Ryanfort,Gold
CUST01103,82,Male,Lake Elizabeth,Gold
CUST01104,79,Female,East Vincentland,Gold
CUST01105,39,Male,East Tonya,Standard
CUST01106,38,Male,Johnsonstad,Gold
CUST01107,68,Male,Lake Christopher,Bronze
CUST01108,48,Male,Lake Stevenfurt,Silver
CUST01109,42,Male,New Jamesborough,Gold
CUST01110,78,Male,North Jose,Gold
CUST01111,78,Female,Alexisland,Standard
CUST01112,47,Male,Clarkville,Bronze
CUST01113,72,Female,South Peter,Silver
CUST01114,23,Male,Flynnshire,Silver
CUST01115,80,Male,Smithfurt,Bronze
CUST01116,38,Female,Alanchester,Gold
CUST01117,32,Female,Barbaramouth,Gold
CUST01118,53,Male,Melissatown,Bronze
CUST01119,45,Female,Baldwinbury,Gold
CUST01120,24,Female,Christinafurt,Standard
CUST01121,55,Female,Burnsfort,Silver
CUST01122,30,Male,Evanchester,Gold
CUST01123,67,Female,West Cynthia,Standard
CUST01124,48,Female,North Kristinfort,Bronze
CUST01125,24,Female,Griffinport,Standard
CUST01126,43,Male,Vanessaberg,Standard
CUST01127,57,Female,North Jessica,Gold
CUST01128,85,Female,Thompsonfort,Silver
